,date,mortality,province
3256,2019-05-01,369,ยโสธร
3257,2019-06-01,339,ยโสธร
3258,2019-07-01,348,ยโสธร
3259,2019-08-01,338,ยโสธร
3260,2019-09-01,405,ยโสธร
3261,2019-10-01,374,ยโสธร
3262,2019-11-01,354,ยโสธร
3263,2019-12-01,334,ยโสธร
3264,2020-01-01,373,ยโสธร
3265,2020-02-01,353,ยโสธร
3266,2020-03-01,396,ยโสธร
3267,2020-04-01,317,ยโสธร
3268,2020-05-01,360,ยโสธร
3269,2020-06-01,338,ยโสธร
3270,2020-07-01,330,ยโสธร
3271,2020-08-01,325,ยโสธร
3272,2020-09-01,313,ยโสธร
3273,2020-10-01,376,ยโสธร
3274,2020-11-01,379,ยโสธร
3275,2020-12-01,370,ยโสธร
3276,2021-01-01,430,ยโสธร
3277,2021-02-01,342,ยโสธร
3278,2021-03-01,426,ยโสธร
3279,2021-04-01,334,ยโสธร
3280,2021-05-01,380,ยโสธร
3281,2021-06-01,372,ยโสธร
3282,2021-07-01,335,ยโสธร
3283,2016-01-01,695,ชัยภูมิ
3284,2016-02-01,710,ชัยภูมิ
3285,2016-03-01,789,ชัยภูมิ
3286,2016-04-01,874,ชัยภูมิ
3287,2016-05-01,611,ชัยภูมิ
3288,2016-06-01,600,ชัยภูมิ
3289,2016-07-01,649,ชัยภูมิ
3290,2016-08-01,693,ชัยภูมิ
3291,2016-09-01,631,ชัยภูมิ
3292,2016-10-01,682,ชัยภูมิ
3293,2016-11-01,721,ชัยภูมิ
3294,2016-12-01,658,ชัยภูมิ
3295,2017-01-01,681,ชัยภูมิ
3296,2017-02-01,624,ชัยภูมิ
3297,2017-03-01,668,ชัยภูมิ
3298,2017-04-01,615,ชัยภูมิ
3299,2017-05-01,639,ชัยภูมิ
3300,2017-06-01,672,ชัยภูมิ
3301,2017-07-01,694,ชัยภูมิ
3302,2017-08-01,692,ชัยภูมิ
3303,2017-09-01,674,ชัยภูมิ
3304,2017-10-01,745,ชัยภูมิ
3305,2017-11-01,730,ชัยภูมิ
3306,2017-12-01,723,ชัยภูมิ
3307,2018-01-01,807,ชัยภูมิ
3308,2018-02-01,654,ชัยภูมิ
3309,2018-03-01,719,ชัยภูมิ
3310,2018-04-01,748,ชัยภูมิ
3311,2018-05-01,742,ชัยภูมิ
3312,2018-06-01,709,ชัยภูมิ
3313,2018-07-01,719,ชัยภูมิ
3314,2018-08-01,716,ชัยภูมิ
3315,2018-09-01,672,ชัยภูมิ
3316,2018-10-01,754,ชัยภูมิ
3317,2018-11-01,673,ชัยภูมิ
3318,2018-12-01,630,ชัยภูมิ
3319,2019-01-01,809,ชัยภูมิ
3320,2019-02-01,716,ชัยภูมิ
3321,2019-03-01,770,ชัยภูมิ
3322,2019-04-01,937,ชัยภูมิ
3323,2019-05-01,786,ชัยภูมิ
3324,2019-06-01,701,ชัยภูมิ
3325,2019-07-01,781,ชัยภูมิ
3326,2019-08-01,624,ชัยภูมิ
3327,2019-09-01,755,ชัยภูมิ
3328,2019-10-01,781,ชัยภูมิ
3329,2019-11-01,686,ชัยภูมิ
3330,2019-12-01,747,ชัยภูมิ
3331,2020-01-01,882,ชัยภูมิ
3332,2020-02-01,764,ชัยภูมิ
3333,2020-03-01,809,ชัยภูมิ
3334,2020-04-01,728,ชัยภูมิ
3335,2020-05-01,631,ชัยภูมิ
3336,2020-06-01,670,ชัยภูมิ
3337,2020-07-01,730,ชัยภูมิ
3338,2020-08-01,737,ชัยภูมิ
3339,2020-09-01,704,ชัยภูมิ
3340,2020-10-01,765,ชัยภูมิ
3341,2020-11-01,815,ชัยภูมิ
3342,2020-12-01,873,ชัยภูมิ
3343,2021-01-01,882,ชัยภูมิ
3344,2021-02-01,682,ชัยภูมิ
3345,2021-03-01,870,ชัยภูมิ
3346,2021-04-01,785,ชัยภูมิ
3347,2021-05-01,790,ชัยภูมิ
3348,2021-06-01,830,ชัยภูมิ
3349,2021-07-01,771,ชัยภูมิ
3350,2016-01-01,170,อำนาจเจริญ
3351,2016-02-01,169,อำนาจเจริญ
3352,2016-03-01,204,อำนาจเจริญ
3353,2016-04-01,228,อำนาจเจริญ
3354,2016-05-01,170,อำนาจเจริญ
3355,2016-06-01,176,อำนาจเจริญ
3356,2016-07-01,178,อำนาจเจริญ
3357,2016-08-01,179,อำนาจเจริญ
3358,2016-09-01,161,อำนาจเจริญ
3359,2016-10-01,207,อำนาจเจริญ
3360,2016-11-01,164,อำนาจเจริญ
3361,2016-12-01,175,อำนาจเจริญ
3362,2017-01-01,183,อำนาจเจริญ
3363,2017-02-01,140,อำนาจเจริญ
3364,2017-03-01,180,อำนาจเจริญ
3365,2017-04-01,168,อำนาจเจริญ
3366,2017-05-01,179,อำนาจเจริญ
3367,2017-06-01,176,อำนาจเจริญ
3368,2017-07-01,188,อำนาจเจริญ
3369,2017-08-01,180,อำนาจเจริญ
3370,2017-09-01,166,อำนาจเจริญ
3371,2017-10-01,183,อำนาจเจริญ
3372,2017-11-01,198,อำนาจเจริญ
3373,2017-12-01,199,อำนาจเจริญ
3374,2018-01-01,214,อำนาจเจริญ
3375,2018-02-01,179,อำนาจเจริญ
3376,2018-03-01,184,อำนาจเจริญ
3377,2018-04-01,203,อำนาจเจริญ
3378,2018-05-01,206,อำนาจเจริญ
3379,2018-06-01,185,อำนาจเจริญ
3380,2018-07-01,198,อำนาจเจริญ
3381,2018-08-01,182,อำนาจเจริญ
3382,2018-09-01,188,อำนาจเจริญ
3383,2018-10-01,211,อำนาจเจริญ
3384,2018-11-01,206,อำนาจเจริญ
3385,2018-12-01,204,อำนาจเจริญ
3386,2019-01-01,239,อำนาจเจริญ
3387,2019-02-01,170,อำนาจเจริญ
3388,2019-03-01,190,อำนาจเจริญ
3389,2019-04-01,208,อำนาจเจริญ
3390,2019-05-01,224,อำนาจเจริญ
3391,2019-06-01,203,อำนาจเจริญ
3392,2019-07-01,207,อำนาจเจริญ
3393,2019-08-01,212,อำนาจเจริญ
3394,2019-09-01,208,อำนาจเจริญ
3395,2019-10-01,205,อำนาจเจริญ
3396,2019-11-01,177,อำนาจเจริญ
3397,2019-12-01,194,อำนาจเจริญ
3398,2020-01-01,233,อำนาจเจริญ
3399,2020-02-01,193,อำนาจเจริญ
3400,2020-03-01,230,อำนาจเจริญ
3401,2020-04-01,168,อำนาจเจริญ
3402,2020-05-01,208,อำนาจเจริญ
3403,2020-06-01,179,อำนาจเจริญ
3404,2020-07-01,213,อำนาจเจริญ
3405,2020-08-01,230,อำนาจเจริญ
3406,2020-09-01,191,อำนาจเจริญ
3407,2020-10-01,203,อำนาจเจริญ
3408,2020-11-01,222,อำนาจเจริญ
3409,2020-12-01,210,อำนาจเจริญ
3410,2021-01-01,250,อำนาจเจริญ
3411,2021-02-01,203,อำนาจเจริญ
3412,2021-03-01,266,อำนาจเจริญ
3413,2021-04-01,229,อำนาจเจริญ
3414,2021-05-01,238,อำนาจเจริญ
3415,2021-06-01,199,อำนาจเจริญ
3416,2021-07-01,179,อำนาจเจริญ
3417,2016-01-01,211,บึงกาฬ
3418,2016-02-01,220,บึงกาฬ
3419,2016-03-01,202,บึงกาฬ
3420,2016-04-01,189,บึงกาฬ
3421,2016-05-01,191,บึงกาฬ
3422,2016-06-01,176,บึงกาฬ
3423,2016-07-01,187,บึงกาฬ
3424,2016-08-01,179,บึงกาฬ
3425,2016-09-01,180,บึงกาฬ
3426,2016-10-01,184,บึงกาฬ
3427,2016-11-01,192,บึงกาฬ
3428,2016-12-01,186,บึงกาฬ
3429,2017-01-01,214,บึงกาฬ
3430,2017-02-01,190,บึงกาฬ
3431,2017-03-01,189,บึงกาฬ
3432,2017-04-01,181,บึงกาฬ
3433,2017-05-01,187,บึงกาฬ
3434,2017-06-01,206,บึงกาฬ
3435,2017-07-01,223,บึงกาฬ
3436,2017-08-01,203,บึงกาฬ
3437,2017-09-01,178,บึงกาฬ
3438,2017-10-01,188,บึงกาฬ
3439,2017-11-01,209,บึงกาฬ
3440,2017-12-01,210,บึงกาฬ
3441,2018-01-01,215,บึงกาฬ
3442,2018-02-01,183,บึงกาฬ
3443,2018-03-01,184,บึงกาฬ
3444,2018-04-01,178,บึงกาฬ
3445,2018-05-01,186,บึงกาฬ
3446,2018-06-01,163,บึงกาฬ
3447,2018-07-01,186,บึงกาฬ
3448,2018-08-01,224,บึงกาฬ
3449,2018-09-01,217,บึงกาฬ
3450,2018-10-01,207,บึงกาฬ
3451,2018-11-01,176,บึงกาฬ
3452,2018-12-01,210,บึงกาฬ
3453,2019-01-01,241,บึงกาฬ
3454,2019-02-01,183,บึงกาฬ
3455,2019-03-01,193,บึงกาฬ
3456,2019-04-01,268,บึงกาฬ
3457,2019-05-01,232,บึงกาฬ
3458,2019-06-01,226,บึงกาฬ
3459,2019-07-01,225,บึงกาฬ
3460,2019-08-01,198,บึงกาฬ
3461,2019-09-01,230,บึงกาฬ
3462,2019-10-01,243,บึงกาฬ
3463,2019-11-01,244,บึงกาฬ
3464,2019-12-01,273,บึงกาฬ
3465,2020-01-01,261,บึงกาฬ
3466,2020-02-01,229,บึงกาฬ
3467,2020-03-01,246,บึงกาฬ
3468,2020-04-01,207,บึงกาฬ
3469,2020-05-01,234,บึงกาฬ
3470,2020-06-01,237,บึงกาฬ
3471,2020-07-01,219,บึงกาฬ
3472,2020-08-01,216,บึงกาฬ
3473,2020-09-01,255,บึงกาฬ
3474,2020-10-01,226,บึงกาฬ
3475,2020-11-01,253,บึงกาฬ
3476,2020-12-01,246,บึงกาฬ
3477,2021-01-01,287,บึงกาฬ
3478,2021-02-01,232,บึงกาฬ
3479,2021-03-01,265,บึงกาฬ
3480,2021-04-01,254,บึงกาฬ
3481,2021-05-01,229,บึงกาฬ
3482,2021-06-01,233,บึงกาฬ
3483,2021-07-01,245,บึงกาฬ
3484,2016-01-01,276,หนองบัวลำภู
3485,2016-02-01,257,หนองบัวลำภู
3486,2016-03-01,322,หนองบัวลำภู
3487,2016-04-01,280,หนองบัวลำภู
3488,2016-05-01,231,หนองบัวลำภู
3489,2016-06-01,241,หนองบัวลำภู
3490,2016-07-01,237,หนองบัวลำภู
3491,2016-08-01,254,หนองบัวลำภู
3492,2016-09-01,241,หนองบัวลำภู
3493,2016-10-01,252,หนองบัวลำภู
3494,2016-11-01,249,หนองบัวลำภู
3495,2016-12-01,301,หนองบัวลำภู
3496,2017-01-01,279,หนองบัวลำภู
3497,2017-02-01,246,หนองบัวลำภู
3498,2017-03-01,251,หนองบัวลำภู
3499,2017-04-01,238,หนองบัวลำภู
3500,2017-05-01,280,หนองบัวลำภู
3501,2017-06-01,261,หนองบัวลำภู
3502,2017-07-01,277,หนองบัวลำภู
3503,2017-08-01,275,หนองบัวลำภู
3504,2017-09-01,275,หนองบัวลำภู
3505,2017-10-01,266,หนองบัวลำภู
3506,2017-11-01,272,หนองบัวลำภู
3507,2017-12-01,305,หนองบัวลำภู
3508,2018-01-01,293,หนองบัวลำภู
3509,2018-02-01,294,หนองบัวลำภู
3510,2018-03-01,278,หนองบัวลำภู
3511,2018-04-01,257,หนองบัวลำภู
3512,2018-05-01,276,หนองบัวลำภู
3513,2018-06-01,237,หนองบัวลำภู
3514,2018-07-01,256,หนองบัวลำภู
3515,2018-08-01,290,หนองบัวลำภู
3516,2018-09-01,206,หนองบัวลำภู
3517,2018-10-01,276,หนองบัวลำภู
3518,2018-11-01,245,หนองบัวลำภู
3519,2018-12-01,244,หนองบัวลำภู
3520,2019-01-01,322,หนองบัวลำภู
3521,2019-02-01,217,หนองบัวลำภู
3522,2019-03-01,260,หนองบัวลำภู
3523,2019-04-01,326,หนองบัวลำภู
3524,2019-05-01,289,หนองบัวลำภู
3525,2019-06-01,269,หนองบัวลำภู
3526,2019-07-01,290,หนองบัวลำภู
3527,2019-08-01,252,หนองบัวลำภู
3528,2019-09-01,239,หนองบัวลำภู
3529,2019-10-01,292,หนองบัวลำภู
3530,2019-11-01,278,หนองบัวลำภู
3531,2019-12-01,311,หนองบัวลำภู
3532,2020-01-01,323,หนองบัวลำภู
3533,2020-02-01,228,หนองบัวลำภู
3534,2020-03-01,297,หนองบัวลำภู
3535,2020-04-01,249,หนองบัวลำภู
3536,2020-05-01,251,หนองบัวลำภู
3537,2020-06-01,260,หนองบัวลำภู
3538,2020-07-01,264,หนองบัวลำภู
3539,2020-08-01,250,หนองบัวลำภู
3540,2020-09-01,254,หนองบัวลำภู
3541,2020-10-01,286,หนองบัวลำภู
3542,2020-11-01,288,หนองบัวลำภู
3543,2020-12-01,336,หนองบัวลำภู
3544,2021-01-01,366,หนองบัวลำภู
3545,2021-02-01,260,หนองบัวลำภู
3546,2021-03-01,330,หนองบัวลำภู
3547,2021-04-01,300,หนองบัวลำภู
3548,2021-05-01,296,หนองบัวลำภู
3549,2021-06-01,307,หนองบัวลำภู
3550,2021-07-01,313,หนองบัวลำภู
3551,2016-01-01,1166,ขอนแก่น
3552,2016-02-01,1226,ขอนแก่น
3553,2016-03-01,1298,ขอนแก่น
3554,2016-04-01,1474,ขอนแก่น
3555,2016-05-01,1159,ขอนแก่น
3556,2016-06-01,1022,ขอนแก่น
3557,2016-07-01,1115,ขอนแก่น
3558,2016-08-01,1241,ขอนแก่น
3559,2016-09-01,1162,ขอนแก่น
3560,2016-10-01,1231,ขอนแก่น
3561,2016-11-01,1142,ขอนแก่น
3562,2016-12-01,1145,ขอนแก่น
3563,2017-01-01,1184,ขอนแก่น
3564,2017-02-01,1121,ขอนแก่น
3565,2017-03-01,1121,ขอนแก่น
3566,2017-04-01,1066,ขอนแก่น
3567,2017-05-01,1168,ขอนแก่น
3568,2017-06-01,1080,ขอนแก่น
3569,2017-07-01,1182,ขอนแก่น
3570,2017-08-01,1265,ขอนแก่น
3571,2017-09-01,1127,ขอนแก่น
3572,2017-10-01,1277,ขอนแก่น
3573,2017-11-01,1221,ขอนแก่น
3574,2017-12-01,1153,ขอนแก่น
3575,2018-01-01,1426,ขอนแก่น
3576,2018-02-01,1127,ขอนแก่น
3577,2018-03-01,1133,ขอนแก่น
3578,2018-04-01,1167,ขอนแก่น
3579,2018-05-01,1128,ขอนแก่น
3580,2018-06-01,1025,ขอนแก่น
3581,2018-07-01,1220,ขอนแก่น
3582,2018-08-01,1222,ขอนแก่น
3583,2018-09-01,1126,ขอนแก่น
3584,2018-10-01,1277,ขอนแก่น
3585,2018-11-01,1177,ขอนแก่น
3586,2018-12-01,1071,ขอนแก่น
